歌手名字,许嵩
276061,发了疯
276039,七十二天
276050,等
863029672,亲爱的你会想我吗
863033268,好久不见
276033,失眠症
26270148,微尘中起舞
28126852,花样年华
30251593,逃生门
30251594,奔跑吧青蛙
30251595,妄想症
30251598,蓝海豚
歌手名字,梦苇
405377952,秋夜为你下起雨
405377947,芳草依依
405597014,缘分
405377949,秋意绵绵
405597020,牵挂
405597010,月如钩
405597015,相守
405597022,紫藤花
405377942,曲水流
405377938,礼仪东方
405377943,遇见你是最美的意外
1332710937,梅花赋
1384483006,采菊
1371073585,亲亲茉莉花
1371071807,乡恋
1329748234,风吹美丽贵人来
1331374373,多替别人想想
1365243492,望见
1384482997,问
1384483002,长安城的风铃
1384483004,风动幡动心动
1384483007,终南山
1384483008,雨江南
1384484839,假如我是李清照
1384484841,回古代
1384484842,庄周的蝴蝶
1384484843,大鸟
405377937,厚福
405597012,水芙蓉
405377946,恋兰
405377951,家书
443277271,梦似明珠
443277272,为爱筑梦
445144547,寻找春天
444548674,我心有一个好梦
478612134,爱在传递
549309182,远方的风
549320159,风铃草
551339137,东方之梦
歌手名字,彭靖惠
280700,忘记
280711,解套
68361,不散不见
280698,陪你
280708,大家都说我爱你
280712,好朋友牵牵手
280714,垃圾桶
280716,单恋
280719,天黑了就回家
280720,由不得你
280721,晒月亮
280728,爱情对健康有害
280730,欢呼
280689,事过境迁
280691,让渡
280693,装模作样
280695,呆瓜
280704,贪得无厌
280706,我的快乐
532711705,回忆满满的
280645,当我们同在一起
280671,向日葵
280676,一杯茶
4873891,爱情来了
280673,玫瑰色的七四七
280668,微笑的仙人掌
280670,刹那间
280646,这一秒
280667,干杯
280648,对的
280669,海市蜃楼
280650,亲爱的啄木鸟
280651,小地方
280672,梦蝶
280652,桌上的海滩
280653,河
280674,天使还在学
280675,旧沙发
280655,圣诞快乐
歌手名字,清莞
285187,若问
34376606,桃花浅浅
285177,千年流光
285184,乱世情缘
285182,沉浮
285181,陌前尘
32897209,殊途
28660529,雪染流年
447298512,武林外传
31062976,天地煌
27904379,天涯醉客
29049665,望月台
285173,花开成毒
35447148,千默
29593993,蜉蝣旧梦
285194,兰若词
28765213,问秋
365238,泪湿红袖
285196,千年缘
285193,贞观长歌
285186,荏苒风华
285191,寄北
137361,光芒
285208,吸血鬼恋人
285197,暇月风云变
285188,夜鸾歌
285199,今何有
285203,心战
285205,受了点伤
285207,威尼斯迷路
285183,相见终
285189,织女
285190,爱琴海传说
285195,六月雪
285198,葬心
285202,怨苍天变了心
285206,你懂我的爱
26902446,冷香
477370732,寄梦
歌手名字,琼雪卓玛
5258508,云南红
5258505,走进喜马拉雅
33166107,献给阿妈的歌
1308134338,大美青海
1321382633,字母歌
27908393,梨花赞
35437436,香格里拉风之马
27907839,托起吉祥的哈达
27908394,我的朝拜
1325711034,感恩自然
1308135531,那片高原
284009,走出喜马拉雅
5231904,你一定很恨我
76083,缘与情
5251958,我的家
284010,风中的草原
5231912,把爱留在西藏
283986,天边的西藏
5251962,雪域和我
284011,乌拉玛雅
5233532,生命
5251964,爱在香巴拉
284012,半只翅膀
5233536,这一生说过我爱你
283990,流行西藏
284013,给我
284015,站在一起
283993,真想
284017,圣地
283995,约定
284019,五色经幡
284021,藏草原
283999,曾经的美丽
284023,黑氆氆
284001,卓玛的眼泪
284025,阳光节拍
284004,有了你
284027,飞
5231589,香巴拉峡谷
歌手名字,汤宝如
188555,相思风雨中
295492,绝对是个梦
32705315,絕對是個夢
295789,反反覆覆
295472,没有回忆的冬季
110802,感冒
5238704,为全世界歌唱
5278154,邓丽君金曲
32705284,相思風雨中
295827,活着就是等待
295808,偷恋
5238697,飞出恋爱街
5241739,美少女战士
190379,情浓半生
295804,我和秋天有个约会
295511,越难越爱你
5278151,千个太阳
295502,今生今世
295487,无颜色的梦
295463,纠缠
295514,我为你狂
30053964,将心照亮
295791,青春无悔
5282331,未来的天才
295615,我敢
295533,哭泣玛利
25826824,一起真的不易
295831,爱你不易
295794,为何不可一生爱你
295806,还迎欲拒
94607,我们的近况
295562,分分钟需要你
472987834,宝贝甜心
295838,情如梦
295466,你我开始很美
295727,一样的月光
295606,其后
295793,偷窥
295728,自命风流
歌手名字,王蓉
28535020,坏姐姐
29567381,小鸡小鸡
299449,爸爸妈妈
299440,哎呀
1366983332,要抱抱
1339725074,迷路
399340240,叶问
36664267,鲨鱼鲨鱼
31654847,抖抖傲
299298,火了火了火
522631986,虎啸龙吟
534065180,吃鸡摇
536622057,红烧肉
299446,水煮鱼
1366986715,芙蓉姐夫
36496608,丝丝关爱
443876596,人鱼校花
27907186,大家一起来跳舞
299458,爱似神仙
1325898124,非你不求
299498,完美
557581717,女神降临
400161014,高跟鞋先生
299356,加倍
299496,请说出来
1365461907,小鸡小鸡之武极天下
299312,爱爱不爱
27907187,红烧鸡翅
27588402,我们的钓鱼岛
1365461391,般若波罗蜜多心经
1323305002,爸妈回来吧
299342,变变脸
38679260,大悲咒
299326,带我回家
1370027346,图书馆
441491095,就要你红
1354425386,一圈一圈瘦下来
299455,我不是美女
441430083,捕鱼来了
歌手名字,王馨平
301035,别问我是谁
301024,请不必再等
300932,不要躲避我的眼睛
5238704,为全世界歌唱
300879,请你看着我的眼睛
4875759,梦里是谁
5278154,邓丽君金曲
300776,甘心情愿
300977,梦里缘份
1325896379,青春不散
5238697,飞出恋爱街
300968,祈祷
300788,个性
4875761,爱债几时还
5241739,美少女战士
5238696,缘份
300779,生命有价
5278151,千个太阳
300965,难忘初恋
300867,一生痴恋
300574,撕夜
300588,原来如此
301020,寒冰
300565,好男人
301037,伴你一生
300576,不如这样
300727,希望
5255664,今生注定
300568,你怎么舍得我难过
301006,地心探险记
300610,就当不认识你吧
300612,计较
300708,受害者
300766,何必迫我绝情
300768,无限量
300770,即使一个夏季
300772,我知道爱你可能会伤心
300774,没有月亮的晚上
300782,情是最美
歌手名字,徐怀钰
308208,分飞
308212,踏浪
308438,我是女生
144137,水晶
308372,向前冲
308355,叮咚
308248,友情卡片
308350,怪兽
416552316,温习
308244,天使
4872766,心中的遗憾
308456,爱像一场重感冒
308155,等不及
308198,雨伞
308182,誓言
308359,我不要
308443,飞起来
308189,乱了
308139,爱是一道光芒
34228946,我还是那个我
308127,谁不乖
5269778,笑盈盈
308459,妙妙妙
308252,冒险气球
308203,独舞
308186,失踪日记
308452,你还记得吗
308261,失恋布丁
308192,有关系
308363,黑色星期天
308089,我真的很爱你
308040,爱的叮咚
543965674,双鱼座
308385,疑心病
308059,简讯
308465,你约我在夏天见面
308255,他忘了回来
308195,想一个他
308081,只想被你爱
歌手名字,至上励合
394748,棉花糖
394721,繁星
5242816,快乐出发
394746,降临
394707,咬耳朵
29567029,鸭梨大
22854126,还好有你在
360584,友情的界线
27566947,替我幸福
394734,再见了我的爱
5237443,给力青春
394720,齐天大盛
391369,如果不是你
27566948,我们的爱情
436346153,小镇青年
27566945,别人的故事
29378386,快乐由我
5245935,我们的生活充满阳光
394751,下一站永远
394728,甜心
22854128,那群傻瓜
394738,和风说话的孩子
29769429,鸭梨大
394722,光芒
22854127,还在
29769430,无主情话
394754,小丑
394740,禁战
30841012,恭喜发大财
26581006,巧克力棒
394713,在路上
394711,主角
22854129,出言不逊
435289238,一战成王
394731,思念之巅
22854130,关于结束
27566949,炫彩朋友圈
27946173,小樱桃
27904293,至天使之歌
歌手名字,婷婷姐姐
1391216125,春江花月夜
1316375831,闻王昌龄左迁龙标遥有此寄
557117090,酬乐天扬州初逢席上见赠
432430410,行路难
432430419,陋室铭
432464538,长歌行
432430409,将进酒
437250302,短歌行
496340631,木兰辞
452586755,爱莲说
865019046,明日歌
1316562752,观沧海
432430412,咏鹅
432430421,锦瑟
437250304,送杜少府之任蜀州
863981626,望岳
545049499,次北固山下
432430420,登鹳雀楼
452585952,雨霖铃
571975369,登飞来峰
443967368,经典古诗大串烧
432464527,虞美人
432464541,泊秦淮
432464532,静夜思
461330375,望庐山瀑布
472749084,春夜喜雨
444075038,山居秋暝
498281993,别董大
432464525,春晓
432430423,画
437250303,九月九日忆山东兄弟
470436043,敕勒歌
548169880,钱塘湖春行
561315414,黄鹤楼
523780310,墨梅
432430408,忆江南
432464520,绝句
1368098550,登高
437250305,小池
歌手名字,风潮唱片
5272018,梦
5256015,灵气
5260806,摇篮曲
5256016,探触寂静
5272016,星夜
5272015,乡间晚风
5256018,光之礼
5275457,亲亲小宝贝
5286420,黑色溜马
5256017,感谢
5256009,沙柯提女神的梦
5272014,向晚
5256010,戈彼之舞
5256014,献祭
5256007,恒河冥想
26422138,落花
5256019,共享
26422133,初心
5230559,童话梦想家
5260794,小毛驴
5272017,银色山岗
5275443,天上星星下凡来
5256012,风之殿
5275454,妈咪的爱
26422134,海之记忆
5275458,宁静小世界
5275445,天使宝贝
5256013,永恒之道
5286432,顾德莱依姆
5276262,云之南
5256011,对无限的渴望
26422142,微香
5275447,开心的笑
5275444,好甜好甜的梦
5275455,温柔的夜
5279874,好风如水
26422140,柔软心
25922360,梅花
5256008,闺房
歌手名字,扭曲机器
36586719,高级动物
1335406718,过年喽
368793,没人给你面子
368778,我们来自地下
528272342,盒子
368795,我没错
368817,压抑不住的愤怒
1312166369,疯狗
368791,自由的生活
368753,本能
368814,我决不会照你们的说的去做
368805,找回全家人的面子
368798,小心点
368759,宣言
368769,界线
368811,禁止
368755,阴影
368801,证件
368748,新世纪
368773,推动我
368765,全体出动
368729,镜子中
399954208,迷失北京
368718,都别废话
368719,三十
368710,让摇滚的声音响彻整个夜晚
498549850,不可抗拒
368735,理想的背后
368705,天堂里
368726,存在的意义
368706,坚定的信念
368731,别惹我
368712,剃刀边缘
368714,那一天
368716,困兽斗
498549851,露水
498549852,界限
498549854,因为有你
498549855,战火中的天使
歌手名字,无限融合乐团
35253400,爱的柠檬水
529668653,无限融合党党歌
38673502,早安台北
29829335,活着
29829329,掉进去
29829326,小米酒
29829328,街头巷尾
29829330,吻到天明
29829331,全力争取
29829333,幸福的时光
29829334,下定决心
29829337,早餐咖啡
29829338,若即若离
38673503,不对称结构
38673504,回到当初
38673506,见你见我
38679493,不睡觉的人
38679494,迷蒙眼神
38679495,深海
38679497,回到你身边
526464786,精神力量
526464788,海岸公路
526468688,行李的重量
526468689,都市丛林
526470689,安德森先生
526472646,派对后寂寞
526472647,来自利底安星球的朋友
526472648,随风漫步
526904865,爱的热音社
526904867,顽皮缪思
526904868,融化我心
526904869,台湾风情画
526904870,奥特星人狂欢节
526904871,森林之舞
526904872,大步向前
526904873,圣斐特调马丁尼
528270457,恋恋东海岸
528272462,我承诺
528272463,电话会议
歌手名字,旺福
862100838,我当你空气
27562892,爱你一兆年
1381791700,一人一半
33394070,我夏流
862100840,你少在那边
862098854,等待雨散
385664,小绵羊赶集
862100842,勇敢一点
33394075,塞车恰恰
862098855,男右女左
862100839,快乐的出航
33394071,韩信点冰
862099877,忘情歌
862102878,老公寓
862100841,野生灰姑娘
27599318,爱洗虾米
33394069,阿爸我要当歌星
33394073,布谷鸟
27599317,大睡之歌
385676,鳄鱼
33394074,我小的时候都去中华商场
385663,旺福进行曲
33394079,恋爱被二一
27599320,赞美
27599314,给我一个赞
385665,我的名字叫做吉米汉醉克斯
33394076,动一动
543965187,晚安伦巴
385666,圈圈
33394077,年轻人终究是年轻人
27599310,小职员日记
33394072,午后
27599316,泰客任务
33394078,摇滚阿伯
27599315,你在欧洲我在芦洲
385670,看什么看
385682,抬起你的马头来
385668,新干线
385688,海滩游侠
歌手名字,新秀团队
1306000208,盗将行
1350658409,时间的过客
1329719434,不灭的光
1293904401,放不下
1293904419,无法忘记的心碎
1293904427,你走后的生活
1293904420,停留的瞬间
1293904428,不变的态度
1293904422,挽留的借口
1293951382,墨缘
1293905385,小岛的思念
1293904423,失误的小幸福
1293953425,心里话
1293951349,纪念季
1293904425,破碎的眼泪
1293905390,天蝎座的妆
1293953426,月光心事
1293951337,记忆另存为
1293953427,故事这女人
1293951338,我还是我
1293953429,回到原点
1293951392,离开你
1293905425,哥特式悲伤
1293951339,结局
1293951393,逝
1293905426,替代品
1293951340,一年之前
1293951394,太晚
1293951387,傻傻先生
1293951351,为你唱首歌
1293953395,风吹着那少年
1293953380,善变
1293953437,一首歌
1293953381,假装回忆
1293953439,你的幽默
1293953440,小随笔
865857299,嘴巴嘟嘟
866049163,往后余生
866049167,走马
歌手名字,原子邦妮
524003508,青玉案
448520276,存在
448518236,被你遗忘的森林
863441068,我只是你的梦境
1335936422,浮生
1335936421,忽然想你的时候
524003501,谢谢你曾经让我悲伤
524003506,霓虹
524003510,年少的忧愁
406730210,美人泪
1335930750,逃生口
493285257,现在你好吗
524003502,蒸发的世界剩下我
1390407130,我无所谓
448518235,四月天
524003504,也许你不懂
1335930751,这样我就能忘记你了
448520277,孤单会消失离开不见
1335930755,宇宙的边缘
1335930752,不会再哭泣
27543018,想和你一起旅行
1335930756,如意
1335930753,我只是你的梦境
524003511,不想就这样结束
448518237,为什么长大是那么的痛
448520275,再见了麻瓜
27543015,折桂令
394244,那天
471763640,美人泪
484730026,蒸发的世界剩下我
1335930757,外婆的泡泡糖
1335930754,耳边疯
524003505,现在你好吗
524003509,三千公尺的勇气
394237,银河
39436782,被你遗忘的森林
394243,花好月圆
394240,如果没有以后
27543016,在最灿烂时毁灭
歌手名字,液氧罐头
390824,谢谢你曾融化过我
390885,痛苦杀死我吧
1335406737,又要过年了
1335406717,生日快乐歌
1297810186,痛苦杀死我
27538247,葬花吟
1335387420,摇滚这个春晚
390834,无可救药
390888,这一切变化无常
390882,那是谁
390876,液氧罐头
390860,灰蓝色
390838,把思念寄到天空去
1305367149,传说
390802,月是故乡明
1383715567,最终你将会成为谁
390897,砸碎
390891,解脱
390878,梦魔
1354659786,情歌
1367341227,观念
1358089529,生命之门
390831,誓言
390836,为什么这样
390796,痛苦
28381547,别以为是天赐的
28381548,金色的永远
28381546,被迫式的安乐
1311994302,月是故乡明
